Surname_name,UI,Former,Frakcija,DeclYear,Interest_Type,Entity_name,Entity_RegNum,Legal_form,Municipality,Region,NACE_1,Specif,Position,Income_type,Income_value,Fin_v,Fin_v_number,Fin_v_value
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2018,Position / Private,"SIA ""RONS""",40003105034,SIA,Saulkrastu municipality ,Vidzeme,F - Construction,,VALDES PRIEKŠSĒDĒTĀJS,,,,,
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2018,Holding,"SIA ""BIO Dārzs""",40103874306,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Kapitāla daļas,2800," €2.800,00 "
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2018,Holding,SIA UMUstone,40203074983,SIA,Rīgas municipality,Rīga/Pierīga,F - Construction,,,,,Kapitāla daļas,2800," €2.800,00 "
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2018,Holding,"SIA ""RONS""",40003105034,SIA,Saulkrastu municipality ,Vidzeme,F - Construction,,,,,Kapitāla daļas,2800," €2.800,00 "
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2018,Income / P-A-R,"SIA ""BIO Dārzs""",40103874306,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,Alga," €8.589,27 ",,,
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2018,Income / P-A-R,"SIA ""RONS""",40003105034,SIA,Saulkrastu municipality ,Vidzeme,F - Construction,,,Alga," €900,00 ",,,
"Gobzems, Aldis",LSRD-27,Private,Independent,2018,Position / Private,biedrība Par kultūru,40008195161,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Likvidators,,,,,
"Gobzems, Aldis",LSRD-27,Private,Independent,2018,Position / Private,"biedrība ""Esi atbildīgs!""",40008219192,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Likvidators,,,,,
"Gobzems, Aldis",LSRD-27,Private,Independent,2018,Position / Private,'ZVĒRINĀTA ADVOKĀTA ALDA GOBZEMA BIROJS',90002679237,,Rīgas municipality,Rīga/Pierīga,,,Zvērināts advokāts,,,,,
"Gobzems, Aldis",LSRD-27,Private,Independent,2018,Holding,"SIA ""Funky Fish Baltic""",40103302939,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Kapitāla daļas,18," €512,23 "
"Goldberga, Inga",LSRD-28,Local politician,Saskaņa,2018,Position / Private,Latgales tūrisma asociācija,40008007488,SAB,Daugavpils municipality ,Latgale,S - Civil Society; Professionist Associations; Other service activities,CSO - Tourism,Biedrs,,,,,
"Goldberga, Inga",LSRD-28,Local politician,Saskaņa,2018,Position / Private,"""Daugavpils kultūras atbalsta biedrība""",40008156126,BDR,Daugavpils municipality ,Latgale,"R - Arts, Entertainment, Sports and Recreation",,Biedrs,,,,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2018,Position / Private,"SIA ""RHC Consulting""",40103297322,SIA,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,Valdes loceklis,,,,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2018,Position / Private,Access Lab,40008216393,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Valdes locekle,,,,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2018,Holding,"SIA ""RHC Consulting""",40103297322,SIA,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,,,,Kapitāla daļas,7," €7,00 "
"Golubeva, Marija",LSRD-29,Private,A/P!,2018,Income / P-A-R,"SIA ""RHC Consulting""",40103297322,SIA,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,,Alga," €3.425,00 ",,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2018,Income / P-A-R,"SIA ""RHC Consulting""",40103297322,SIA,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,,Honorārs," €23.088,48 ",,,
"Ģirģens, Kaspars",LSRD-30,Local politician,KPV LV,2018,Position / Private,"SIA ""Krustpils ceļavējš""",55402001821,SIA,Jēkabpils municipality,Zemgale,I - Accommodatio and food service activities,,Darba aizsardzības speciālists,,,,,
"Ģirģens, Kaspars",LSRD-30,Local politician,KPV LV,2018,Position / Private,"SIA ""Krustpils ceļavējš 3""",45403040716,SIA,Jēkabpils municipality,Zemgale,I - Accommodatio and food service activities,,Darba aizsardzības speciālists,,,,,
"Ģirģens, Kaspars",LSRD-30,Local politician,KPV LV,2018,Position / Private,"SIA ""ibuss""",45403017739,SIA,Jēkabpils municipality ,Zemgale,"M - Professional, scientific and technical activities",,Valdes loceklis,,,,,
"Ģirģens, Kaspars",LSRD-30,Local politician,KPV LV,2018,Holding,"SIA ""ibuss""",45403017739,SIA,jēkabpils municipality,Zemgale,"M - Professional, scientific and technical activities",,,,,Kapitāla daļas,20," €2.846,00 "
"Ģirģens, Kaspars",LSRD-30,Local politician,KPV LV,2018,Income / P-A-R,"SIA ""Krustpils ceļavējš""",55402001821,SIA,Jēkabpils municipality,Zemgale,I - Accommodatio and food service activities,,,Alga," €1.053,50 ",,,
"Ģirģens, Kaspars",LSRD-30,Local politician,KPV LV,2018,Income / P-A-R,"SIA ""Krustpils ceļavējš 3""",45403040716,SIA,Jēkabpils municipality,Zemgale,I - Accommodatio and food service activities,,,Alga," €1.204,00 ",,,
"Ģirģens, Kaspars",LSRD-30,Local politician,KPV LV,2018,Income / Private,"SIA ""AMETEKS""",42103040230,SIA,Jēkabpils municipality,Zemgale,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,U.c. ienākumi," €11,40 ",,,
"Indriksone, Ilze",LSRD-33,Local politician,TB/LNNK,2018,Position / Private,"""Pedvāles mākslas parka fonds""",40008283110,NOD,Talsu municipality ,Kurzeme,"R - Arts, Entertainment, Sports and Recreation",,Valdes locekle,,,,,
"Indriksone, Ilze",LSRD-33,Local politician,TB/LNNK,2018,Position / Private,"""Pedvāle""",40008047067,BDR,Talsu municipality ,Kurzeme,"R - Arts, Entertainment, Sports and Recreation",,Valdes locekle,,,,,
"Indriksone, Ilze",LSRD-33,Local politician,TB/LNNK,2018,Income / Private,"SIA ""AUTOGARANT""",40003196387,SIA,Talsu municipality ,Kurzeme,H - Transporting and storage,,,U.c. ienākumi," €200,00 ",,,
"Jansons, Ritvars",LSRD-35,MP,TB/LNNK,2018,Position / Private,Latvijas Padomju Sociālistiskās Republikas Valsts Drošības komitejas pret latviešu tautu vērsto totalitāro noziegumu dokumentu digitalizācijas krātuve,40008228867,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Padomes priekšsēdētājs,,,,,
"Jansons, Ritvars",LSRD-35,MP,TB/LNNK,2018,Position / Private,Latvijas Okupācijas muzeja biedrība,40008018848,BDR,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,Valdes loceklis,,,,,
"Jansons, Ritvars",LSRD-35,MP,TB/LNNK,2018,Income / Private,"AS ""LATVIJAS MEDIJI""",40103027253,AS,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €185,06 ",,,
"Jansons, Ritvars",LSRD-35,MP,TB/LNNK,2018,Income / Private,"Akciju sabiedrība ""TUKUMA STRAUME""",49203000577,AS,Tukuma municipality,Zemgale,C - Manufacturing,,,Dividendes," €2.831,51 ",,,
"Judins, Andrejs",LSRD-36,MP,Jaunā Vienotība,2018,Position / Private,"SIA ""Rīgas Juridiskā augstskola""",40003386183,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,Viesprofesors,,,,,
"Judins, Andrejs",LSRD-36,MP,Jaunā Vienotība,2018,Income / P-A-R,"SIA ""Rīgas Juridiskā augstskola""",40003386183,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,U.c. ienākumi," €1.350,00 ",,,
"Judins, Andrejs",LSRD-36,MP,Jaunā Vienotība,2018,Income / Private,"Nodibinājums ""Latvijas Tiesnešu mācību centrs""",50003253361,NOD,Rīgas municipality,Rīga/Pierīga,P - Education ,,,Honorārs," €326,82 ",,,
"Judins, Andrejs",LSRD-36,MP,Jaunā Vienotība,2018,Income / Private,"Valsts SIA ""Latvijas Vēstnesis""",40003113794,VSIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Dāvinājums," €97,40 ",,,
"Judins, Andrejs",LSRD-36,MP,Jaunā Vienotība,2018,Income / Private,"Valsts SIA ""Latvijas Vēstnesis""",40003113794,VSIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €22,50 ",,,
"Jurašs, Juris",LSRD-37,Local politician,JKP,2018,Position / Private,"SIA ""Immunitas""",40103322719,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,Valdes loceklis,,,,,
"Jurašs, Juris",LSRD-37,Local politician,JKP,2018,Position / Private,"SIA ""Grand Force Security""",40203119639,SIA,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,Valdes loceklis,,,,,
"Jurašs, Juris",LSRD-37,Local politician,JKP,2018,Holding,"SIA ""Immunitas""",40103322719,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,,,Kapitāla daļas,2845," €2.845,00 "
"Jurašs, Juris",LSRD-37,Local politician,JKP,2018,Holding,"SIA ""Grand Force Security""",40203119639,SIA,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,,,,Kapitāla daļas,1000," €1.000,00 "
"Jurašs, Juris",LSRD-37,Local politician,JKP,2018,Holding,LATVIJAS KUGNIECIBA,50003003091,AS,Ventspils municipality,Kurzeme,"M - Professional, scientific and technical activities",,,,,Akcijas,24," €34,15 "
"Jurašs, Juris",LSRD-37,Local politician,JKP,2018,Income / P-A-R,"SIA ""Immunitas""",40103322719,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,Alga," €7.920,00 ",,,
"Jurašs, Juris",LSRD-37,Local politician,JKP,2018,Income / Private,SIA Hanwood,40103838822,SIA,Kocēnu municipality,Vidzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €11.150,50 ",,,
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2018,Position / Private,Demokrātisko vērtību un integrācijas neatkarīgā asociācija,40008071904,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2018,Income / Private,"SIA ""Media Nams Vesti""",40103976878,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €721,74 ",,,
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2018,Income / Private,"SIA ""ZĪME""",40103868032,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €506,73 ",,,
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2018,Income / Private,Rīgas pilsētas pašvaldība,90011524360,State institution,Rīgas municipality,Rīga/Pierīga,O - Public Administration and defense; compulsatory social security,,,U.c. ienākumi," €201,47 ",,,
"Kaimiņš, Artuss",LSRD-39,MP,KPV LV,2018,Holding,"SIA ""Suņu būda""",40103768366,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,,,Kapitāla daļas,281," €2.810,00 "
"Kaimiņš, Artuss",LSRD-39,MP,KPV LV,2018,Income / P-A-R,"SIA ""Suņu būda""",40103768366,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Dividendes," €13.888,89 ",,,
"Kalniņš, Ojārs Ēriks",LSRD-40,MP,Jaunā Vienotība,2018,Position / Private,"""Baltijas-Melnās jūras alianse""",40008135618,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Valdes loceklis,,,,,
"Kalniņš, Ojārs Ēriks",LSRD-40,MP,Jaunā Vienotība,2018,Income / Private,Autortiesību un komunicēšanās konsultāciju aģentūra / Latvijas Autoru apvienība,40008043690,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations,,Honorārs," €118,14 ",,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2018,Position / Private,"Volejbola klubs ""BALVI""",40008086083,BDR,Balvu municipality,Latgale,"R - Arts, Entertainment, Sports and Recreation",,Prezidents,,,,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2018,Position / Private,"Susāju pagasta zemnieku saimniecība ""RĀTNIEKI""",43201012473,ZEM,Viļakas municipality,Latgale,"A - Agriculture, forestry and fishing",,Īpašnieks,,,,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2018,Position / Private,"Mednieku klubs ""Nastrova""",40008124652,BDR,Balvu municipality,Latgale,"R - Arts, Entertainment, Sports and Recreation",,VALDES PRIEKŠSĒDĒTĀJS,,,,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2018,Position / Private,Latgales mednieku un makšķernieku biedrība,40008279581,BDR,Rēzeknes municipality,Latgale,S - Civil Society; Professionist Associations; Other service activities,CSO - Hunt / Fishing,Valdes loceklis,,,,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2018,Income / Private,"SIA Tukumā ""LEJA""",49203002135,SIA,Tukuma municipality,Zemgale,"R - Arts, Entertainment, Sports and Recreation",,,Ienāk. no saimn. darbības un komercdarb," €4.500,00 ",,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2018,Income / Private,"SIA ""VINNIS""",44103012729,SIA,Cēsu municipality,Vidzeme,C - Manufacturing,,,Ienāk. no saimn. darbības un komercdarb," €91,83 ",,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2018,Income / Private,"SIA ""TAKO SD""",52403023551,SIA,Balvu municipality,Latgale,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €15.405,40 ",,,
"Kiršteins, Aleksandrs",LSRD-42,MP,TB/LNNK,2018,Position / Private,"Cēsu rajona Vecpiebalgas pagasta zemnieku saimniecība ""VEC-OZOLIŅI""",49501011931,ZEM,Cēsu municipality,Vidzeme,"A - Agriculture, forestry and fishing",,Īpašnieks,,,,,
"Kiršteins, Aleksandrs",LSRD-42,MP,TB/LNNK,2018,Position / Private,"""Vecpiebalgas baznīcas torņa atjaunošanas fonds""",40008203844,NOD,Vecpiebalgas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Culture,Valdes loceklis,,,,,
"Kiršteins, Aleksandrs",LSRD-42,MP,TB/LNNK,2018,Position / Private,"""Vecpiebalgas ainavu un kultūrvides aizsardzības biedrība""",40008130771,BDR,Vecpiebalgas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Culture,Valdes loceklis,,,,,
"Kiršteins, Aleksandrs",LSRD-42,MP,TB/LNNK,2018,Position / Private,"""Nacionālā Koalīcija""",40008118020,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Kiršteins, Aleksandrs",LSRD-42,MP,TB/LNNK,2018,Holding,"Cēsu rajona Vecpiebalgas pagasta zemnieku saimniecība ""VEC-OZOLIŅI""",49501011931,ZEM,Cēsu municipality,Vidzeme,"A - Agriculture, forestry and fishing",,,,,Kapitāla daļas,1," €2.846,00 "
"Kiršteins, Aleksandrs",LSRD-42,MP,TB/LNNK,2018,Holding,"SIA ""HPT""",40103434668,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,,,Kapitāla daļas,1000," €1.423,00 "
"Kiršteins, Aleksandrs",LSRD-42,MP,TB/LNNK,2018,Income / Private,"SIA ""MADARAS PLUSS""",54101018841,SIA,Cēsu municipality,Vidzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €21.494,91 ",,,
"Klementjevs, Andrejs",LSRD-43,MP,Saskaņa,2018,Position / Private,ANDREJS KLEMENTJEVS,,,,,,,Nereģistrētā saimnieciskā darbība,,,,,
"Klementjevs, Andrejs",LSRD-43,MP,Saskaņa,2018,Income / Private,VALSTS ASINSDONORU CENTRS,90000013926,State institution,Rīgas municipality,Rīga/Pierīga,Q - Human health and social work activities,,,U.c. ienākumi," €4,27 ",,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,"Biedrība ""OLIMPISKAIS FORUMS""",50008117991,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Sport,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,Latvijas Sporta un tūrisma arodbiedrība,40008077396,ARB,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,Latvijas Olimpiskā akadēmija,40008073021,BDR,Rīgas municipality,Rīga/Pierīga,P - Education ,,Prezidents,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,"FONDS ""SEOUL-88""",40008133918,NOD,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,"""Latvijas Sporta veterānu-senioru savienība""",50008025521,BDR,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,Prezidents,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,"""Latvijas Sporta un tūrisma arodbiedrības sporta klubs""",40008093865,ARB,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,"""Latvijas datoru spēles federācija""",40008095476,BDR,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Position / Private,'LATVIJAS SPORTA PEDAGOĢIJAS AKADĒMIJA',90000055243,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Profesors,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Holding,"Firma ""BRĀĻI KLEMENTJEVI"" SIA",40003101526,SIA,Rīgas municipality,Rīga/Pierīga,P - Education ,,,,,Kapitāla daļas,1," €1.849,73 "
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Income / P-A-R,"Firma ""BRĀĻI KLEMENTJEVI"" SIA",40003101526,SIA,Rīgas municipality,Rīga/Pierīga,P - Education ,,,Dividendes," €1.600,00 ",,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2018,Income / P-A-R,'LATVIJAS SPORTA PEDAGOĢIJAS AKADĒMIJA',90000055243,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Profesors,Alga," €29,88 ",,,
"Kols, Rihards",LSRD-45,MP,TB/LNNK,2018,Position / Private,Latvijas karogs,40008227058,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - culture,VALDES PRIEKŠSĒDĒTĀJS,,,,,
"Kols, Rihards",LSRD-45,MP,TB/LNNK,2018,Position / Private,Eiropas Kustība Latvijā,40008028757,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Kols, Rihards",LSRD-45,MP,TB/LNNK,2018,Holding,"SIA ""Viesnīca ""Saules tilts""""",40003617019,SIA,Alūksnes municipality,Latgale,L - Real Estate Activities,,,,,Kapitāla daļas,20," €143,88 "
"Kols, Rihards",LSRD-45,MP,TB/LNNK,2018,Income / Private,Zemessardzes štābs,90000040549,State institution,Rīgas municipality,Rīga/Pierīga,O - Public Administration and defense; compulsatory social security,,,U.c. ienākumi," €683,30 ",,,
"Kozlovskis, Rihards",LSRD-46,Minister,Jaunā Vienotība,2018,Position / Private,'LATVIJAS SPORTA PEDAGOĢIJAS AKADĒMIJA',90000055243,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Padomnieku Konventa loceklis,,,,,
"Kozlovskis, Rihards",LSRD-46,Minister,Jaunā Vienotība,2018,Holding,"SIA ""BBF Consulting""",40003693915,SIA,Rīgas municipality,Rīga/Pierīga,I - Accommodatio and food service activities,,,,,Kapitāla daļas,61220," €87.108,21 "
"Kozlovskis, Rihards",LSRD-46,Minister,Jaunā Vienotība,2018,Income / Private,"SIA ""SKANDI MOTORS""",40003532750,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,Ienākums no īpašuma pārdošanas," €248,00 ",,,
"Krauze, Armands",LSRD-48,MP,ZZS,2018,Position / Private,Latvijas Biškopības biedrība,40008003310,BDR,Jelgavas municipality,Zemgale,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations,VALDES PRIEKŠSĒDĒTĀJS,,,,,
