Partija,Veids,Vērtība,Deputāts,Frakcija,Datums
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  500.00 ,"Rubiks, Artūrs",Saskaņa,11/10/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  500.00 ,"Rubiks, Artūrs",Saskaņa,7/2/2019
Latvijas Sociālistiskā partija,Biedra nauda, €  150.00 ,"Rubiks, Artūrs",Saskaņa,12/12/2019
Latvijas Sociālistiskā partija,Biedra nauda, €  150.00 ,"Rubiks, Artūrs",Saskaņa,6/11/2019
Latvijas Sociālistiskā partija,Biedra nauda, €  150.00 ,"Rubiks, Artūrs",Saskaņa,30/9/2019
Latvijas Sociālistiskā partija,Biedra nauda, €  250.00 ,"Rubiks, Artūrs",Saskaņa,5/7/2019
Latvijas Sociālistiskā partija,Biedra nauda, €  250.00 ,"Rubiks, Artūrs",Saskaņa,10/6/2019
Latvijas Sociālistiskā partija,Biedra nauda, €  490.00 ,"Rubiks, Artūrs",Saskaņa,8/2/2018
Attīstībai/Par!,Nauda, €  36.18 ,"Rukšāne-Ščipčinska, Dace",Attīstībai/Par!,30/1/2019
Attīstībai/Par!,Nauda, €  62.35 ,"Rukšāne-Ščipčinska, Dace",Attīstībai/Par!,24/1/2019
Attīstībai/Par!,Nauda, €  49.61 ,"Rukšāne-Ščipčinska, Dace",Attīstībai/Par!,15/8/2018
Latvijas attīstībai,Nauda, €  46.00 ,"Rukšāne-Ščipčinska, Dace",Attīstībai/Par!,8/12/2019
Attīstībai/Par!,Nauda, €  19.50 ,"Rukšāne-Ščipčinska, Dace",Attīstībai/Par!,8/2/2019
Attīstībai/Par!,Nauda, €  43.99 ,"Rukšāne-Ščipčinska, Dace",Attīstībai/Par!,8/1/2019
Attīstībai/Par!,Nauda, €  20.00 ,"Rukšāne-Ščipčinska, Dace",Attīstībai/Par!,1/10/2018
Attīstībai/Par!,Nauda," €  2,400.00 ","Skride, Andris",Attīstībai/Par!,28/9/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda," €  2,000.00 ","Skride, Andris",Attīstībai/Par!,27/9/2018
Kustība Par!,Nauda, €  150.00 ,"Skride, Andris",Attīstībai/Par!,27/3/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda," €  3,200.00 ","Skride, Andris",Attīstībai/Par!,24/9/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda," €  5,000.00 ","Skride, Andris",Attīstībai/Par!,24/9/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda," €  1,000.00 ","Skride, Andris",Attīstībai/Par!,15/12/2019
POLITISKĀ PARTIJA IZAUGSME,Nauda," €  4,000.00 ","Skride, Andris",Attīstībai/Par!,15/4/2019
Attīstībai/Par!,Nauda, €  500.00 ,"Skride, Andris",Attīstībai/Par!,13/7/2018
Kustība Par!,Nauda, €  100.00 ,"Skride, Andris",Attīstībai/Par!,9/2/2018
Attīstībai/Par!,Manta vai pakalpojums, €  47.04 ,"Skride, Andris",Attīstībai/Par!,8/10/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda, €  100.00 ,"Skride, Andris",Attīstībai/Par!,8/2/2018
Attīstībai/Par!,Manta vai pakalpojums, €  1.36 ,"Skride, Andris",Attīstībai/Par!,5/10/2018
Attīstībai/Par!,Nauda, €  40.00 ,"Skride, Andris",Attīstībai/Par!,3/10/2018
Attīstībai/Par!,Manta vai pakalpojums, €  1.42 ,"Skride, Andris",Attīstībai/Par!,3/10/2018
Attīstībai/Par!,Manta vai pakalpojums, €  22.78 ,"Skride, Andris",Attīstībai/Par!,3/10/2018
Attīstībai/Par!,Manta vai pakalpojums, €  47.37 ,"Skride, Andris",Attīstībai/Par!,1/11/2018
"KPV LV, Politiskā partija",Nauda, €  50.00 ,"Šmits, Didzis",Pie frakcijām nepiederošie deputāti,14/8/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  150.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,23/5/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Manta vai pakalpojums, €  91.54 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,20/5/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  600.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,15/5/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  200.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,13/9/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda," €  2,400.00 ","Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,13/5/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  600.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,2/6/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/7/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/6/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/5/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/4/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/3/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/3/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/2/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/2/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Šņore, Edvīns",Nacionālā Apvienība - TB/LNNK,1/1/2018
"KPV LV, Politiskā partija",Nauda, €  100.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,21/9/2018
"KPV LV, Politiskā partija",Nauda, €  80.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,19/7/2018
"KPV LV, Politiskā partija",Nauda, €  100.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,14/9/2018
"KPV LV, Politiskā partija",Nauda, €  20.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,9/12/2018
"KPV LV, Politiskā partija",Manta vai pakalpojums, €  370.65 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,9/10/2018
"KPV LV, Politiskā partija",Nauda, €  38.72 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,9/8/2018
"KPV LV, Politiskā partija",Manta vai pakalpojums, €  200.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,8/10/2018
"KPV LV, Politiskā partija",Nauda, €  50.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,8/8/2018
"KPV LV, Politiskā partija",Nauda, €  500.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,7/9/2018
"KPV LV, Politiskā partija",Nauda, €  50.00 ,"Sprūde, Karina",Pie frakcijām nepiederošie deputāti,6/11/2018
"KPV LV, Politiskā partija",Nauda," €  1,000.00 ","Sprūde, Karina",Pie frakcijām nepiederošie deputāti,4/9/2018
Attīstībai/Par!,Nauda, €  40.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,22/5/2019
Kustība Par!,Nauda, €  111.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,8/10/2019
Kustība Par!,Nauda, €  111.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,8/7/2019
Kustība Par!,Nauda, €  100.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,8/5/2019
Kustība Par!,Nauda, €  100.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,8/4/2019
Kustība Par!,Nauda, €  50.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,7/10/2019
Kustība Par!,Nauda, €  111.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,6/12/2019
Kustība Par!,Nauda, €  111.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,6/6/2019
Kustība Par!,Nauda, €  100.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,6/3/2019
Attīstībai/Par!,Nauda, €  40.00 ,"Šteins, Mārtiņš",Attīstībai/Par!,5/10/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  3,000.00 ","Stepaņenko, Jūlija",Pie frakcijām nepiederošie deputāti,28/9/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  290.00 ,"Stepaņenko, Jūlija",Pie frakcijām nepiederošie deputāti,28/8/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  125.00 ,"Švecova, Ļubova",Pie frakcijām nepiederošie deputāti,22/8/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  1,000.00 ","Švecova, Ļubova",Pie frakcijām nepiederošie deputāti,13/2/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,17/12/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,17/12/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,17/9/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,17/6/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,16/7/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,16/4/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,15/11/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,15/10/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,15/8/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,15/5/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,15/3/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,15/2/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda, €  100.00 ,"Teirumnieks, Edmunds",Nacionālā Apvienība - TB/LNNK,3/1/2019
Attīstībai/Par!,Nauda, €  20.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,28/9/2018
Attīstībai/Par!,Nauda, €  20.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,24/5/2019
Attīstībai/Par!,Nauda, €  24.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,22/8/2018
Kustība Par!,Nauda, €  70.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,12/9/2018
Attīstībai/Par!,Manta vai pakalpojums, €  6.55 ,"Tērauda, Vita Anda",Attīstībai/Par!,5/10/2018
Attīstībai/Par!,Manta vai pakalpojums, €  20.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,5/10/2018
Kustība Par!,Nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,2/4/2019
Attīstībai/Par!,Manta vai pakalpojums, €  6.40 ,"Tērauda, Vita Anda",Attīstībai/Par!,1/11/2018
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/12/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/11/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/10/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/9/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/8/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/7/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/6/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/5/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/4/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/3/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/2/2019
Kustība Par!,Biedra nauda, €  50.00 ,"Tērauda, Vita Anda",Attīstībai/Par!,25/1/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  1,000.00 ","Tutins, Jānis",Saskaņa,30/4/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  400.00 ,"Tutins, Jānis",Saskaņa,24/10/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums, €  380.00 ,"Tutins, Jānis",Saskaņa,24/10/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  500.00 ,"Tutins, Jānis",Saskaņa,21/9/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  700.00 ,"Tutins, Jānis",Saskaņa,18/7/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  1,000.00 ","Tutins, Jānis",Saskaņa,7/2/2019
"Saskaņas Centrs, Politisko partiju apvienība",Nauda, €  500.00 ,"Urbanovičs, Jānis",Saskaņa,23/10/2019
"Saskaņas Centrs, Politisko partiju apvienība",Nauda, €  500.00 ,"Urbanovičs, Jānis",Saskaņa,23/10/2019
"Saskaņas Centrs, Politisko partiju apvienība",Manta vai pakalpojums, €  10.00 ,"Urbanovičs, Jānis",Saskaņa,23/10/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  1,000.00 ","Urbanovičs, Jānis",Saskaņa,10/1/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  1,000.00 ","Urbanovičs, Jānis",Saskaņa,10/1/2018
Zaļo un Zemnieku savienība,Nauda," €  2,000.00 ","Valainis, Viktors",Zaļo un Zemnieku Savienība,17/9/2018
Zaļo un Zemnieku savienība,Nauda," €  1,000.00 ","Valainis, Viktors",Zaļo un Zemnieku Savienība,16/5/2019
Zaļo un Zemnieku savienība,Nauda," €  1,000.00 ","Valainis, Viktors",Zaļo un Zemnieku Savienība,16/5/2019
Zaļo un Zemnieku savienība,Nauda," €  1,000.00 ","Valainis, Viktors",Zaļo un Zemnieku Savienība,16/5/2019
Zaļo un Zemnieku savienība,Nauda," €  3,000.00 ","Valainis, Viktors",Zaļo un Zemnieku Savienība,14/9/2018
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda," €  2,000.00 ","Valainis, Viktors",Zaļo un Zemnieku Savienība,11/11/2019
Zaļo un Zemnieku savienība,Manta vai pakalpojums, €  132.65 ,"Valainis, Viktors",Zaļo un Zemnieku Savienība,10/4/2019
Attīstībai/Par!,Nauda, €  5.00 ,"Voika, Inese",Attīstībai/Par!,24/11/2018
Attīstībai/Par!,Nauda, €  34.00 ,"Voika, Inese",Attīstībai/Par!,17/9/2018
Attīstībai/Par!,Nauda, €  100.00 ,"Voika, Inese",Attīstībai/Par!,17/8/2018
Attīstībai/Par!,Nauda, €  200.00 ,"Voika, Inese",Attīstībai/Par!,15/10/2018
Kustība Par!,Nauda, €  20.00 ,"Voika, Inese",Attīstībai/Par!,15/3/2019
Kustība Par!,Nauda, €  20.00 ,"Voika, Inese",Attīstībai/Par!,9/10/2019
Attīstībai/Par!,Nauda, €  20.00 ,"Voika, Inese",Attīstībai/Par!,6/10/2018
Kustība Par!,Nauda, €  10.00 ,"Voika, Inese",Attīstībai/Par!,4/3/2019
Zaļo un Zemnieku savienība,Nauda," €  1,500.00 ","Vucāns, Jānis",Zaļo un Zemnieku Savienība,19/7/2018
Zaļo un Zemnieku savienība,Nauda," €  1,500.00 ","Vucāns, Jānis",Zaļo un Zemnieku Savienība,17/7/2018
Zaļo un Zemnieku savienība,Manta vai pakalpojums, €  299.51 ,"Vucāns, Jānis",Zaļo un Zemnieku Savienība,4/10/2018
"KPV LV, Politiskā partija",Nauda, €  200.00 ,"Zakatistovs, Atis",KPV LV,29/4/2019
Jaunā konservatīvā partija,Nauda, €  100.00 ,"Zālīte-Grosa, Evita",JKP,26/8/2018
Jaunā konservatīvā partija,Nauda, €  20.00 ,"Zālīte-Grosa, Evita",JKP,22/7/2018
Jaunā konservatīvā partija,Nauda, €  100.00 ,"Zālīte-Grosa, Evita",JKP,22/7/2018
Jaunā konservatīvā partija,Nauda, €  25.00 ,"Zālīte-Grosa, Evita",JKP,19/1/2018
Jaunā konservatīvā partija,Nauda, €  45.00 ,"Zālīte-Grosa, Evita",JKP,16/12/2019
Jaunā konservatīvā partija,Nauda, €  100.00 ,"Zālīte-Grosa, Evita",JKP,12/8/2018
Jaunā konservatīvā partija,Nauda, €  70.00 ,"Zālīte-Grosa, Evita",JKP,10/12/2018
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Zālīte-Grosa, Evita",JKP,10/7/2019
Jaunā konservatīvā partija,Nauda, €  202.00 ,"Zālīte-Grosa, Evita",JKP,9/9/2019
Jaunā konservatīvā partija,Nauda, €  218.00 ,"Zālīte-Grosa, Evita",JKP,8/10/2019
Jaunā konservatīvā partija,Nauda, €  300.00 ,"Zālīte-Grosa, Evita",JKP,8/8/2019
Jaunā konservatīvā partija,Nauda, €  220.00 ,"Zālīte-Grosa, Evita",JKP,8/5/2019
Jaunā konservatīvā partija,Nauda, €  223.00 ,"Zālīte-Grosa, Evita",JKP,8/4/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Zālīte-Grosa, Evita",JKP,8/1/2019
Jaunā konservatīvā partija,Nauda, €  100.00 ,"Zālīte-Grosa, Evita",JKP,7/9/2018
Jaunā konservatīvā partija,Nauda, €  205.00 ,"Zālīte-Grosa, Evita",JKP,6/11/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Zālīte-Grosa, Evita",JKP,6/6/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Zālīte-Grosa, Evita",JKP,6/3/2019
Jaunā konservatīvā partija,Nauda, €  50.00 ,"Zālīte-Grosa, Evita",JKP,6/3/2018
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Zālīte-Grosa, Evita",JKP,6/2/2019
Jaunā konservatīvā partija,Nauda, €  103.66 ,"Zālīte-Grosa, Evita",JKP,2/10/2019
Jaunā konservatīvā partija,Nauda, €  100.00 ,"Zālīte-Grosa, Evita",JKP,2/10/2018
Jaunā konservatīvā partija,Nauda, €  40.00 ,"Zālīte-Grosa, Evita",JKP,2/7/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda, €  500.00 ,"Zariņš, Ivars",Saskaņa,23/10/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  1,000.00 ","Zariņš, Ivars",Saskaņa,14/2/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  2,000.00 ","Zariņš, Ivars",Saskaņa,11/9/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda," €  2,000.00 ","Zariņš, Ivars",Saskaņa,9/5/2018
Jaunā konservatīvā partija,Nauda,-€  210.00 ,"Znotiņš, Reinis",JKP,30/9/2019
Jaunā konservatīvā partija,Nauda,-€  107.90 ,"Znotiņš, Reinis",JKP,27/9/2019
Jaunā konservatīvā partija,Nauda, €  120.00 ,"Znotiņš, Reinis",JKP,25/9/2018
Jaunā konservatīvā partija,Nauda, €  25.00 ,"Znotiņš, Reinis",JKP,25/6/2019
Jaunā konservatīvā partija,Nauda, €  150.00 ,"Znotiņš, Reinis",JKP,24/7/2019
Jaunā konservatīvā partija,Nauda, €  210.00 ,"Znotiņš, Reinis",JKP,20/9/2019
Attīstībai/Par!,Nauda, €  30.00 ,"Znotiņš, Reinis",JKP,17/8/2018
Jaunā konservatīvā partija,Nauda, €  45.00 ,"Znotiņš, Reinis",JKP,16/7/2018
Jaunā konservatīvā partija,Nauda, €  60.00 ,"Znotiņš, Reinis",JKP,15/8/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Znotiņš, Reinis",JKP,11/3/2019
Jaunā konservatīvā partija,Nauda, €  195.00 ,"Znotiņš, Reinis",JKP,11/2/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Znotiņš, Reinis",JKP,11/1/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Znotiņš, Reinis",JKP,10/6/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Znotiņš, Reinis",JKP,10/5/2019
Jaunā konservatīvā partija,Nauda, €  200.00 ,"Znotiņš, Reinis",JKP,9/4/2019
Jaunā konservatīvā partija,Nauda, €  70.00 ,"Žunna, Normunds",JKP,25/11/2018
Jaunā konservatīvā partija,Nauda, €  30.00 ,"Žunna, Normunds",JKP,23/7/2018
Jaunā konservatīvā partija,Nauda, €  100.00 ,"Žunna, Normunds",JKP,10/12/2018
Jaunā konservatīvā partija,Biedra nauda,-€  323.00 ,"Žunna, Normunds",JKP,9/10/2019
Jaunā konservatīvā partija,Biedra nauda, €  222.00 ,"Žunna, Normunds",JKP,9/9/2019
Jaunā konservatīvā partija,Biedra nauda, €  222.00 ,"Žunna, Normunds",JKP,17/8/2019
Jaunā konservatīvā partija,Biedra nauda, €  200.00 ,"Žunna, Normunds",JKP,8/7/2019
Jaunā konservatīvā partija,Biedra nauda, €  200.00 ,"Žunna, Normunds",JKP,11/6/2019
Jaunā konservatīvā partija,Biedra nauda, €  200.00 ,"Žunna, Normunds",JKP,9/5/2019
Jaunā konservatīvā partija,Biedra nauda, €  200.00 ,"Žunna, Normunds",JKP,11/4/2019
Jaunā konservatīvā partija,Biedra nauda, €  200.00 ,"Žunna, Normunds",JKP,11/3/2019
Jaunā konservatīvā partija,Biedra nauda, €  210.00 ,"Žunna, Normunds",JKP,8/2/2019
Jaunā konservatīvā partija,Biedra nauda, €  200.00 ,"Žunna, Normunds",JKP,3/2/2019
Latvijas attīstībai,Nauda, €  600.00 ,"Pūce, Juris",Attīstībai/Par!,20/12/2019
Attīstībai/Par!,Nauda, €  10.00 ,"Pūce, Juris",Attīstībai/Par!,3/12/2019
Attīstībai/Par!,Nauda, €  20.00 ,"Pūce, Juris",Attīstībai/Par!,31/10/2019
Attīstībai/Par!,Nauda, €  20.00 ,"Pūce, Juris",Attīstībai/Par!,4/10/2019
Attīstībai/Par!,Nauda, €  10.00 ,"Pūce, Juris",Attīstībai/Par!,22/5/2019
Attīstībai/Par!,Nauda, €  40.00 ,"Pūce, Juris",Attīstībai/Par!,14/5/2019
Attīstībai/Par!,Nauda, €  600.00 ,"Pūce, Juris",Attīstībai/Par!,2/4/2019
Attīstībai/Par!,Nauda, €  100.00 ,"Pūce, Juris",Attīstībai/Par!,2/4/2019
Attīstībai/Par!,Nauda, €  100.00 ,"Pūce, Juris",Attīstībai/Par!,7/2/2019
Attīstībai/Par!,Nauda, €  50.00 ,"Pūce, Juris",Attīstībai/Par!,10/1/2019
Attīstībai/Par!,Nauda, €  100.00 ,"Pūce, Juris",Attīstībai/Par!,11/10/2018
Attīstībai/Par!,Nauda, €  40.00 ,"Pūce, Juris",Attīstībai/Par!,27/9/2018
Attīstībai/Par!,Nauda, €  10.00 ,"Pūce, Juris",Attīstībai/Par!,30/8/2018
Attīstībai/Par!,Nauda, €  200.00 ,"Pūce, Juris",Attīstībai/Par!,8/5/2018
Latvijas attīstībai,Biedra nauda," €  2,500.00 ","Pūce, Juris",Attīstībai/Par!,21/12/2019
Latvijas attīstībai,Biedra nauda, €  10.00 ,"Pūce, Juris",Attīstībai/Par!,4/12/2019
Latvijas attīstībai,Biedra nauda, €  5.00 ,"Pūce, Juris",Attīstībai/Par!,2/12/2019
Latvijas attīstībai,Biedra nauda, €  50.00 ,"Pūce, Juris",Attīstībai/Par!,27/11/2019
Latvijas attīstībai,Biedra nauda, €  1.00 ,"Pūce, Juris",Attīstībai/Par!,27/11/2019
Latvijas attīstībai,Biedra nauda, €  20.00 ,"Pūce, Juris",Attīstībai/Par!,31/10/2019
Latvijas attīstībai,Biedra nauda, €  60.00 ,"Pūce, Juris",Attīstībai/Par!,4/10/2019
Latvijas attīstībai,Biedra nauda, €  40.00 ,"Pūce, Juris",Attīstībai/Par!,1/10/2019
Latvijas attīstībai,Biedra nauda, €  20.00 ,"Pūce, Juris",Attīstībai/Par!,1/9/2019
Latvijas attīstībai,Biedra nauda," €  2,000.00 ","Pūce, Juris",Attīstībai/Par!,14/7/2019
Latvijas attīstībai,Biedra nauda, €  20.00 ,"Pūce, Juris",Attīstībai/Par!,2/5/2019
Latvijas attīstībai,Biedra nauda, €  50.00 ,"Pūce, Juris",Attīstībai/Par!,1/5/2019
Latvijas attīstībai,Biedra nauda, €  150.00 ,"Pūce, Juris",Attīstībai/Par!,15/1/2019
Latvijas attīstībai,Biedra nauda, €  50.00 ,"Pūce, Juris",Attīstībai/Par!,31/12/2018
Latvijas attīstībai,Biedra nauda, €  50.00 ,"Pūce, Juris",Attīstībai/Par!,7/12/2018
Latvijas attīstībai,Biedra nauda, €  80.00 ,"Pūce, Juris",Attīstībai/Par!,4/10/2018
Latvijas attīstībai,Biedra nauda, €  200.00 ,"Pūce, Juris",Attīstībai/Par!,24/9/2018
Latvijas attīstībai,Biedra nauda, €  250.00 ,"Pūce, Juris",Attīstībai/Par!,14/8/2018
Latvijas attīstībai,Biedra nauda, €  900.00 ,"Pūce, Juris",Attīstībai/Par!,31/7/2018
